"","",""
"Agastache foeniculum","blue giant hyssop","CT(Hartford)"
"Agastache nepetoides","yellow giant hyssop","CT(Fairfield, Hartford, New Haven)"
"Agastache scrophulariifolia","purple giant hyssop","CT(Fairfield, Hartford, Litchfield, New Haven)"
"Ageratina","snakeroot","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Ageratina altissima","white snakeroot","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Ageratina altissima var. altissima","white snakeroot","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Ageratina aromatica","lesser snakeroot","CT(Fairfield, Middlesex)"
"Ageratina aromatica var. aromatica","lesser snakeroot","CT(Fairfield, Middlesex)"
"Ageratum","whiteweed","CT(Fairfield)"
"Ageratum conyzoides","tropical whiteweed","CT(Fairfield)"
"Ageratum houstonianum","bluemink","CT(Fairfield)"
"Agrimonia","agrimony","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrimonia eupatoria","churchsteeples","CT(Fairfield)"
"Agrimonia gryposepala","tall hairy agrimony","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrimonia parviflora","harvestlice","CT(Fairfield, Litchfield, New Haven)"
"Agrimonia pubescens","soft agrimony","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Agrimonia rostellata","beaked agrimony","CT(Fairfield, Hartford, New Haven, New London)"
"Agrimonia striata","roadside agrimony","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Agropyron","wheatgrass","CT(Fairfield)"
"Agropyron cristatum","crested wheatgrass","CT(Fairfield)"
"Agrostemma","corncockle","CT(Fairfield, Hartford, Litchfield)"
"Agrostemma githago","common corncockle","CT(Fairfield, Hartford, Litchfield)"
"Agrostis","bentgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrostis canina","velvet bentgrass","CT(Fairfield, Litchfield, Middlesex, New Haven, New London)"
"Agrostis capillaris","colonial bentgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Agrostis gigantea","redtop","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrostis hyemalis","winter bentgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Windham)"
"Agrostis perennans","upland bentgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrostis scabra","rough bentgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Agrostis stolonifera","creeping bentgrass","CT(Fairfield, Middlesex)"
"Ailanthus","ailanthus","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Ailanthus altissima","tree of heaven","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Aira","hairgrass","CT(New London)"
"Aira caryophyllea","silver hairgrass","CT(New London)"
"Aira caryophyllea var. caryophyllea","silver hairgrass","CT(New London)"
"Ajuga","bugle","CT(Fairfield, Hartford, Litchfield, New Haven, New London)"
"Ajuga genevensis","blue bugle","CT(Hartford, Litchfield, New Haven)"
"Ajuga reptans","common bugle","CT(Fairfield, Hartford, New Haven, New London)"
"Akebia","chocolate vine","CT(Fairfield, Litchfield)"
"Akebia quinata","chocolate vine","CT(Fairfield, Litchfield)"
"Albizia","albizia","CT(Fairfield, New London)"
"Albizia julibrissin","silktree","CT(Fairfield, New London)"
"Alcea","hollyhock","CT(Fairfield)"
"Alcea rosea","hollyhock","CT(Fairfield)"
"Aletris","colicroot","CT(Fairfield, Hartford, New Haven, New London, Tolland, Windham)"
"Aletris farinosa","white colicroot","CT(Fairfield, Hartford, New Haven, New London, Tolland, Windham)"
"Alisma","water plantain","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alisma subcordatum","American water plantain","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alisma triviale","northern water plantain","CT(Fairfield, Hartford, Tolland)"
"Alliaria","alliaria","CT(Fairfield, Litchfield, Middlesex)"
"Alliaria petiolata","garlic mustard","CT(Fairfield, Litchfield, Middlesex)"
"Allium","onion","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Allium canadense","meadow garlic","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Allium canadense var. canadense","meadow garlic","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Allium cepa","garden onion","CT(Fairfield)"
"Allium schoenoprasum","wild chives","CT(Fairfield, Hartford, New Haven, Tolland)"
"Allium tricoccum","ramp","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Allium vineale","wild garlic","CT(Fairfield, Hartford, Middlesex, New Haven, New London)"
"Allium vineale ssp. vineale","wild garlic","CT(Fairfield, Hartford, Middlesex, New Haven, New London)"
"Alnus","alder","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alnus glutinosa","European alder","CT(Fairfield)"
"Alnus incana","gray alder","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alnus incana ssp. rugosa","speckled alder","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alnus serrulata","hazel alder","CT(Fairfield, Hartford, Middlesex, New Haven, New London, Tolland, Windham)"
"Alopecurus","foxtail","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Alopecurus aequalis","shortawn foxtail","CT(Litchfield, New Haven, New London, Tolland)"
"Alopecurus aequalis var. aequalis","shortawn foxtail","CT(Litchfield, New Haven, New London, Tolland)"
"Alopecurus geniculatus","water foxtail","CT(Hartford, Tolland)"
"Alopecurus geniculatus var. geniculatus","water foxtail","CT(Hartford, Tolland)"
"Alopecurus pratensis","meadow foxtail","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Althaea","marshmallow","CT(Fairfield, Middlesex, New Haven)"
"Althaea officinalis","common marshmallow","CT(Fairfield, Middlesex, New Haven)"
"Alyssum","madwort","CT(Fairfield, Hartford, New Haven)"
"Alyssum alyssoides","pale madwort","CT(Fairfield, Hartford, New Haven)"
"Amaranthus","pigweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Amaranthus albus","prostrate pigweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Amaranthus blitoides","mat amaranth","CT(Fairfield, Hartford, Middlesex, New Haven, New London)"
"Amaranthus blitum","purple amaranth","CT(Litchfield)"
"Amaranthus blitum var. emarginatus","purple amaranth","CT(Litchfield)"
"Amaranthus cannabinus","tidalmarsh amaranth","CT(Fairfield, Litchfield, Middlesex, New Haven, New London)"
"Amaranthus caudatus","foxtail amaranth","CT(Fairfield, New Haven, New London)"
"Amaranthus cruentus","red amaranth","CT(Fairfield, New Haven, New London)"
"Amaranthus hybridus","slim amaranth","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Amaranthus powellii","Powell's amaranth","CT(Litchfield, Tolland)"
"Amaranthus powellii ssp. powellii","Powell's amaranth","CT(Litchfield, Tolland)"
"Amaranthus retroflexus","redroot amaranth","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Amaranthus spinosus","spiny amaranth","CT(Fairfield, New Haven, New London)"
"Amaranthus tuberculatus","roughfruit amaranth","CT(Fairfield, Hartford, Litchfield, New Haven)"
"Ambrosia","ragweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Ambrosia ×helenae","ragweed","CT(New London)"
"Ambrosia artemisiifolia","annual ragweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Ambrosia bidentata","lanceleaf ragweed","CT(Fairfield)"
"Ambrosia psilostachya","Cuman ragweed","CT(Hartford, New Haven)"
"Ambrosia trifida","great ragweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Ambrosia trifida var. trifida","great ragweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland)"
"Amelanchier","serviceberry","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amelanchier arborea","common serviceberry","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amelanchier arborea var. arborea","common serviceberry","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amelanchier canadensis","Canadian serviceberry","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amelanchier laevis","Allegheny serviceberry","CT(Fairfield)"
"Amelanchier sanguinea","roundleaf serviceberry","CT(Litchfield)"
"Amelanchier sanguinea var. sanguinea","roundleaf serviceberry","CT(Litchfield)"
"Amelanchier stolonifera","running serviceberry","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Ammophila","beachgrass","CT(Fairfield, Middlesex, New Haven, New London)"
"Ammophila breviligulata","American beachgrass","CT(Fairfield, Middlesex, New Haven, New London)"
"Amorpha","false indigo","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Amorpha fruticosa","false indigo bush","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London)"
"Ampelopsis","peppervine","CT(Fairfield, Litchfield)"
"Ampelopsis brevipedunculata","Amur peppervine","CT(Fairfield, Litchfield)"
"Amphicarpaea","hogpeanut","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amphicarpaea bracteata","American hogpeanut","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Amphicarpaea bracteata var. comosa","American hogpeanut","CT(Fairfield)"
"Amsinckia","fiddleneck","CT(Hartford)"
