"","",""
"Acacia dealbata","silver wattle","CA(Alameda, Butte, Colusa, Contra Costa, Glenn, Los Angeles, Marin, Mendocino, Monterey, Sacramento, San Bernardino, San Diego, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Sonoma, Stanislaus, Tehama, Trinity, Yolo)"
"Acacia decurrens","green wattle","CA(Butte, Marin, Monterey, Napa, Orange, San Francisco, San Mateo, Santa Clara, Santa Cruz, Solano, Sonoma)"
"Acacia elata","cedar wattle","CA(Santa Barbara)"
"Acacia longifolia","Sydney golden wattle","CA(Alameda, Marin, Monterey, Orange, San Diego, San Francisco, San Luis Obispo, Santa Barbara, Santa Cruz, Sonoma)"
"Acacia melanoxylon","blackwood","CA(Alameda, Contra Costa, Los Angeles, Marin, Mendocino, Napa, San Diego, San Francisco, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Sonoma)"
"Acacia paradoxa","paradox acacia","CA(Alameda, Contra Costa, Los Angeles, Marin, Monterey, San Diego, San Francisco, Santa Barbara, Santa Clara, Santa Cruz, Solano)"
"Acacia pycnantha","golden wattle","CA(Alameda, San Diego)"
"Acacia retinodes","water wattle","CA(Alameda, Marin, San Diego, San Mateo, Santa Cruz)"
"Acacia saligna","orange wattle","CA(Alameda)"
"Acacia verticillata","prickly Moses","CA(Alameda, Monterey, San Diego, San Francisco, Santa Clara)"
"Acaena","acaena","CA(Alameda, Contra Costa, Humboldt, Marin, Mendocino, Monterey, San Benito, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Cruz, Sonoma)"
"Acaena novae-zelandiae","biddy-biddy","CA(Humboldt, Marin, Monterey, San Francisco, Santa Barbara, Santa Cruz, Sonoma)"
"Acaena pallida","pale biddy-biddy","CA(Marin)"
"Acaena pinnatifida","Argentinian biddy-biddy","CA(Alameda, Contra Costa, Marin, Mendocino, Monterey, San Benito, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Cruz, Sonoma)"
"Acaena pinnatifida var. californica","California biddy-biddy","CA(Alameda, Contra Costa, Marin, Mendocino, Monterey, San Benito, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Cruz, Sonoma)"
"Acalypha","copperleaf","CA(Orange, San Diego)"
"Acalypha californica","California copperleaf","CA(Orange, San Diego)"
"Acamptopappus","goldenhead","CA(Inyo, Kern, Los Angeles, Mono, Riverside, San Bernardino, San Diego)"
"Acamptopappus shockleyi","Shockley's goldenhead","CA(Inyo, Mono, San Bernardino)"
"Acamptopappus sphaerocephalus","rayless goldenhead","CA(Inyo, Kern, Los Angeles, Riverside, San Bernardino, San Diego)"
"Acamptopappus sphaerocephalus var. hirtellus","rayless goldenhead","CA(Inyo, Kern, Los Angeles, San Bernardino)"
"Acamptopappus sphaerocephalus var. sphaerocephalus","rayless goldenhead","CA(Inyo, Los Angeles, Riverside, San Bernardino, San Diego)"
"Acanthomintha","thorn-mint","CA(Alameda, Fresno, Los Angeles, Merced, Monterey, San Benito, San Diego, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Stanislaus, Ventura)"
"Acanthomintha duttonii","San Mateo thorn-mint","CA(San Mateo)"
"Acanthomintha ilicifolia","San Diego thorn-mint","CA(San Diego)"
"Acanthomintha lanceolata","Santa Clara thorn-mint","CA(Alameda, Fresno, Merced, Monterey, San Benito, Santa Clara, Stanislaus)"
"Acanthomintha obovata","San Benito thorn-mint","CA(Fresno, Los Angeles, Monterey, San Benito, San Luis Obispo, Santa Barbara, Ventura)"
"Acanthomintha obovata ssp. cordata","heartleaf thorn-mint","CA(Los Angeles, Monterey, San Luis Obispo, Santa Barbara, Ventura)"
"Acanthomintha obovata ssp. obovata","San Benito thorn-mint","CA(Fresno, Monterey, San Benito, San Luis Obispo)"
"Acanthus","acanthus","CA(San Mateo)"
"Acanthus mollis","bear's breech","CA(San Mateo)"
"Acer","maple","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Contra Costa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Los Angeles, Madera, Marin, Mariposa, Mendocino, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, Sacramento, San Benito, San Bernardino, San Diego, San Francisco, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Acer campestre","hedge maple","CA(Alameda)"
"Acer circinatum","vine maple","CA(Butte, Del Norte, Humboldt, Lake, Mendocino, Plumas, Shasta, Siskiyou, Tehama, Trinity)"
"Acer glabrum","Rocky Mountain maple","CA(Alpine, Amador, Butte, Calaveras, Del Norte, El Dorado, Fresno, Humboldt, Inyo, Kern, Lassen, Madera, Mariposa, Mono, Nevada, Placer, Plumas, Riverside, San Benito, San Bernardino, Shasta, Sierra, Siskiyou, Tehama, Trinity, Tulare, Tuolumne, Yuba)"
"Acer glabrum var. diffusum","Rocky Mountain maple","CA(Inyo, Kern, Mono, San Bernardino, Tulare)"
"Acer glabrum var. greenei","Greene's maple","CA(Tulare)"
"Acer glabrum var. torreyi","Torrey maple","CA(Butte, El Dorado, Lassen, Mono, Nevada, Placer, Plumas, Shasta, Siskiyou, Tehama, Trinity, Tulare, Tuolumne)"
